Current Loan Amount,Credit Score,Annual Income,Monthly Income,Monthly Debt,Debt / Income Ratio,Credit History(Years),Months Delinquent,Open Accounts,Credit Problems,Credit Balance,Total Credit,Credit Usage Ratio,Bankruptcies
331760,748.0,1146042.0,95503.5,28173.58,0.295000497363971,10.5,0.0,22,0,307553,522170,0.588990175613306,0.0
134794,741.0,675564.0,56297.0,12632.91,0.2243975700303746,13.5,0.0,5,0,68039,236566,0.28761106836992634,0.0
108152,738.0,1120848.0,93404.0,13076.56,0.13999999999999999,12.9,0.0,9,0,159847,199012,0.8032028219403855,0.0
374176,660.0,1250314.0,104192.83,26777.46,0.2569990660585762,14.3,20.0,4,0,89604,109098,0.8213166144200627,0.0
93852,737.0,296438.0,24703.17,3285.29,0.13299062428020372,14.6,0.0,5,0,186637,304810,0.6123060267051605,0.0
174570,669.0,1319227.0,109935.58,2671.4,0.024299685324805673,21.1,15.0,8,0,83296,106920,0.7790497568275346,0.0
218504,695.0,849186.0,70765.5,25334.03,0.3579997315075849,16.8,0.0,19,0,424099,994070,0.4266289094329373,0.0
99999999,664.0,2009174.0,167431.17,14884.6,0.08889981477164616,11.5,28.0,9,0,170487,600028,0.28413174051877577,0.0
22418,660.0,844265.0,70355.42,13086.25,0.18600201661790947,19.9,0.0,13,1,210064,338778,0.6200638766389789,1.0
99999999,726.0,1633715.0,136142.92,31176.72,0.22899993624347117,19.3,17.0,17,0,364914,798732,0.45686663361427865,0.0
177496,744.0,1149690.0,95807.5,13317.29,0.13900049578582052,19.6,0.0,10,0,289959,686576,0.4223261518025681,0.0
65846,703.0,947720.0,78976.67,17295.89,0.218999990756764,19.9,73.0,10,0,298680,357654,0.8351087922964653,0.0
335412,738.0,1158696.0,96558.0,7319.18,0.0758008658008658,16.7,64.0,7,0,256652,492008,0.5216419245215524,0.0
729784,692.0,2482844.0,206903.67,8193.37,0.03959992589788282,20.2,0.0,11,0,309187,986260,0.31349441323788857,0.0
252978,0.0,0.0,0.0,10610.93,0.0,12.5,38.0,11,0,69369,218878,0.3169299792578514,0.0
415954,724.0,1725808.0,143817.33,19990.66,0.13900035552043694,20.4,35.0,11,0,323722,410542,0.7885234641035509,0.0
633248,0.0,0.0,0.0,21119.83,0.0,25.8,0.0,14,0,440933,662178,0.6658828894949697,0.0
393228,661.0,1622562.0,135213.5,14603.02,0.10799971896297338,12.8,23.0,7,0,115330,148544,0.7764029513140888,0.0
264066,740.0,655633.0,54636.08,7594.3,0.13899789296743104,14.2,21.0,12,0,276583,1143736,0.2418241622192534,0.0
242396,0.0,0.0,0.0,12128.65,0.0,18.8,41.0,9,0,195833,442904,0.4421567653486986,0.0
240768,707.0,712348.0,59362.33,21251.69,0.35799959334480297,15.2,0.0,33,0,108376,653576,0.16582004235161635,0.0
458810,7130.0,1037799.0,86483.25,28020.25,0.3239962651727358,9.5,6.0,8,1,86431,299662,0.28842829588002483,1.0
217294,0.0,0.0,0.0,4707.06,0.0,23.8,0.0,7,1,138681,291434,0.47585731246182666,1.0
366630,0.0,0.0,0.0,19466.64,0.0,11.4,0.0,17,0,364496,813186,0.4482320157995834,0.0
632280,0.0,0.0,0.0,37004.21,0.0,24.6,0.0,8,0,195339,434962,0.4490944036490544,0.0
101266,7300.0,991971.0,82664.25,4835.88,0.05850025857610757,10.5,0.0,11,0,136382,225258,0.6054479752106473,0.0
99999999,736.0,853138.0,71094.83,15285.31,0.21499889654423535,23.9,0.0,7,2,137408,516604,0.2659832289335739,1.0
99999999,724.0,2125872.0,177156.0,32950.94,0.185999570999571,35.0,39.0,18,0,563141,917114,0.6140359868020769,0.0
486640,650.0,913957.0,76163.08,16679.72,0.21900007195087173,12.5,9.0,9,0,76057,533698,0.14250943417438328,0.0
343684,701.0,1391370.0,115947.5,20870.55,0.18,16.0,23.0,8,0,96026,148236,0.6477913597236838,0.0
461802,641.0,906661.0,75555.08,17453.21,0.23099982158711233,10.5,0.0,11,0,338276,419826,0.8057528595179908,0.0
309364,6830.0,1564859.0,130404.92,32340.47,0.24800038219416876,21.7,0.0,9,2,194693,291632,0.6675982059581939,0.0
439340,0.0,0.0,0.0,3430.64,0.0,13.7,28.0,6,0,130055,285736,0.4551579079989921,0.0
104456,0.0,0.0,0.0,1410.37,0.0,33.3,0.0,5,1,46170,115214,0.40073254986373186,1.0
99999999,751.0,1870170.0,155847.5,12576.86,0.08069978665041147,14.2,0.0,23,0,129048,1800216,0.07168473116559346,0.0
265188,0.0,0.0,0.0,11801.09,0.0,13.5,0.0,5,0,221426,320496,0.6908853776646199,0.0
22154,721.0,918650.0,76554.17,15770.38,0.20600288658344804,8.4,0.0,9,0,281770,498872,0.5648142208823105,0.0
667722,679.0,1557012.0,129751.0,39184.65,0.3019988285254064,22.3,25.0,13,0,516230,1039544,0.4965927368153729,0.0
377894,722.0,806303.0,67191.92,15789.95,0.23499774972943177,13.6,0.0,9,0,118541,529980,0.22367070455488886,0.0
150744,0.0,0.0,0.0,21479.69,0.0,17.3,29.0,5,0,72333,210936,0.3429144385026738,0.0
157212,0.0,0.0,0.0,29157.21,0.0,11.2,37.0,16,0,114874,1072632,0.10709544373093474,0.0
305602,747.0,2017135.0,168094.58,22020.43,0.1310002380802522,21.0,0.0,10,0,512392,894850,0.5726009945800973,0.0
350262,745.0,1163484.0,96957.0,24530.14,0.2530001959631589,23.0,0.0,9,0,148200,562650,0.26339642761930154,0.0
99999999,670.0,1809332.0,150777.67,41162.55,0.27300163213823375,18.8,13.0,16,0,649116,1094060,0.5933093248999141,0.0
99999999,736.0,1050111.0,87509.25,10413.52,0.11899907724040602,29.7,26.0,16,0,198569,429770,0.46203550736440424,0.0
216392,725.0,840978.0,70081.5,13876.08,0.19799918666124441,11.8,78.0,11,0,121657,497794,0.24439225864514236,0.0
334884,722.0,925490.0,77124.17,13496.84,0.17500142951295294,16.5,0.0,8,0,352602,468732,0.7522464862650726,0.0
378488,746.0,769120.0,64093.33,6345.24,0.09900000514874167,26.8,0.0,12,0,318155,782144,0.40677292161034284,0.0
330374,721.0,1902090.0,158507.5,12775.79,0.08060053940665268,16.8,64.0,8,0,174002,248732,0.6995561487866458,0.0
439494,0.0,0.0,0.0,23977.43,0.0,23.7,46.0,17,0,460655,1008326,0.4568512564388898,0.0
85030,0.0,0.0,0.0,1142.28,0.0,22.1,42.0,6,1,10697,37752,0.2833492265310447,1.0
253066,642.0,658027.0,54835.58,4024.77,0.07339705351890141,14.3,56.0,26,0,118237,171996,0.6874404055908276,0.0
546370,718.0,1472215.0,122684.58,28953.72,0.23600129698451103,15.1,76.0,15,0,449065,749232,0.5993670852286074,0.0
548746,0.0,0.0,0.0,52963.26,0.0,21.9,0.0,11,0,588069,1835372,0.32040861471135007,0.0
87648,751.0,586587.0,48882.25,10020.79,0.20499854241570306,26.1,0.0,10,0,98325,1173634,0.0837782477331093,0.0
110814,743.0,1732230.0,144352.5,17899.71,0.124,19.8,0.0,12,0,170544,615164,0.2772333881696588,0.0
99999999,743.0,1638256.0,136521.33,18020.74,0.13199944653337323,21.0,0.0,11,1,118674,314424,0.37743302038012366,1.0
380028,718.0,1891982.0,157665.17,34843.91,0.22099941286969088,23.5,8.0,14,0,425885,865150,0.4922672368953361,0.0
265364,738.0,572964.0,47747.0,0.0,0.0,20.5,46.0,6,0,176814,287562,0.614872618774386,0.0
350966,0.0,0.0,0.0,13908.57,0.0,8.0,0.0,11,0,110808,448646,0.24698314484025266,0.0
230274,748.0,1567975.0,130664.58,17378.35,0.1329997004544001,11.6,0.0,5,0,99921,201586,0.49567430277896285,0.0
438900,722.0,796005.0,66333.75,13200.44,0.19900035803795202,18.7,0.0,7,0,389728,465212,0.8377427925332966,0.0
21516,690.0,566523.0,47210.25,12605.17,0.26700070429620687,7.8,0.0,8,0,63308,148368,0.4266957834573493,0.0
423060,6680.0,747004.0,62250.33,14255.32,0.2289999105225627,13.0,0.0,11,0,376466,501050,0.7513541562718291,0.0
99999999,724.0,1458212.0,121517.67,20900.95,0.17199926562120554,22.6,0.0,12,0,574845,875798,0.6563671074836892,0.0
216766,0.0,0.0,0.0,18174.64,0.0,14.3,0.0,12,0,405859,600182,0.6762265446148001,0.0
22506,722.0,1428895.0,119074.58,30126.02,0.2530012702963135,19.8,55.0,9,0,186466,353342,0.5277210181637054,0.0
99999999,742.0,1260479.0,105039.92,10325.36,0.09829938941309171,15.4,0.0,10,0,355566,493658,0.7202678777615272,0.0
246928,0.0,0.0,0.0,10853.94,0.0,36.4,17.0,10,1,71858,225500,0.3186607538802661,1.0
67012,744.0,790989.0,65915.75,18456.6,0.2800028824673921,16.0,0.0,15,0,290339,525272,0.5527402945521558,0.0
215710,0.0,0.0,0.0,13413.24,0.0,29.2,0.0,10,0,298642,589094,0.5069513524157435,0.0
515724,7100.0,1062765.0,88563.75,21520.92,0.2429991954947707,17.0,0.0,8,0,731386,939928,0.7781298141985343,0.0
558558,0.0,0.0,0.0,17589.63,0.0,15.9,0.0,6,0,106324,125092,0.8499664247114124,0.0
264616,0.0,0.0,0.0,9691.71,0.0,12.3,0.0,10,0,321860,416856,0.7721131517838294,0.0
172876,694.0,518453.0,43204.42,7560.86,0.1750020021099693,14.9,0.0,10,0,208297,339196,0.6140903784242738,0.0
714626,678.0,1793676.0,149473.0,27802.13,0.1860010169060633,19.5,75.0,12,1,259863,357368,0.7271579995970541,1.0
229240,750.0,1580002.0,131666.83,10388.63,0.0789008894647194,27.0,0.0,8,0,170221,571296,0.29795587576317706,0.0
223432,744.0,887642.0,73970.17,14941.79,0.201997507914339,19.0,23.0,9,1,195548,473704,0.4128063094252951,1.0
268488,750.0,2801835.0,233486.25,10530.18,0.04509978638999085,19.4,0.0,11,0,431300,1055824,0.4084961129885284,0.0
311608,749.0,1838307.0,153192.25,25583.12,0.16700009302037144,20.9,0.0,7,0,3230,373934,0.00863788796953473,0.0
405790,698.0,1012396.0,84366.33,17801.29,0.21099993326721692,19.8,22.0,9,0,94848,142098,0.6674830046869062,0.0
295812,727.0,794808.0,66234.0,8279.25,0.125,11.0,0.0,12,0,239856,306900,0.781544477028348,0.0
95216,7030.0,619134.0,51594.5,10060.88,0.19499907935923402,16.8,0.0,11,0,226917,423104,0.5363149485705642,0.0
216260,658.0,1587545.0,132295.42,23151.69,0.17499993574985434,13.5,43.0,10,0,173090,367774,0.47064229662782037,0.0
471240,0.0,0.0,0.0,14573.76,0.0,35.4,0.0,8,0,0,0,0.0,0.0
88396,0.0,0.0,0.0,5803.17,0.0,13.9,0.0,4,0,178999,298232,0.6002005150352746,0.0
692802,0.0,0.0,0.0,21674.06,0.0,17.4,0.0,18,0,591736,1243506,0.4758609930309946,0.0
438636,707.0,1591060.0,132588.33,35666.04,0.26899833492133135,23.0,0.0,8,0,592914,767932,0.7720917997947735,0.0
413864,6550.0,1053702.0,87808.5,16507.96,0.18799956724007355,12.4,0.0,14,0,370842,439054,0.8446387004787566,0.0
769076,730.0,4744300.0,395358.33,22377.25,0.056599920381088215,39.8,0.0,14,0,134501,927058,0.14508369487130254,0.0
247896,0.0,0.0,0.0,10559.06,0.0,15.8,0.0,5,0,231287,303292,0.7625885285467471,0.0
131934,720.0,814511.0,67875.92,9027.66,0.13300239613695108,6.4,0.0,8,0,81643,172832,0.4723835863728939,0.0
199826,740.0,787873.0,65656.08,7419.12,0.11299974046577255,28.5,0.0,8,0,99218,547052,0.18136849878987737,0.0
99999999,747.0,478800.0,39900.0,7393.47,0.18530000000000002,19.8,0.0,10,0,132886,680790,0.1951938189456367,0.0
99999999,738.0,1010914.0,84242.83,13226.09,0.15699959272498323,6.0,0.0,21,0,337022,1867206,0.18049534973645115,0.0
90024,0.0,0.0,0.0,20804.05,0.0,15.5,63.0,5,0,93822,285890,0.3281751722690545,0.0
300432,735.0,1019293.0,84941.08,23698.51,0.2789993958164883,20.4,0.0,10,0,282758,917092,0.30832021214883565,0.0
774246,746.0,1346872.0,112239.33,24793.67,0.22090001784579433,24.3,0.0,10,0,704425,1156958,0.6088596128813665,0.0
187968,0.0,0.0,0.0,26292.77,0.0,30.9,0.0,18,0,402990,804496,0.5009223165808158,0.0
402094,721.0,1890671.0,157555.92,24263.76,0.15400094138005094,18.6,7.0,10,0,82194,205546,0.3998812917789692,0.0
221210,0.0,0.0,0.0,12991.06,0.0,19.8,37.0,18,0,79059,372108,0.21246251088393692,0.0
99999999,734.0,815784.0,67982.0,10469.0,0.15399664617104528,28.8,54.0,10,1,97888,184602,0.530265110887206,1.0
174196,738.0,940310.0,78359.17,10437.46,0.13320023680700038,10.9,0.0,8,0,144647,232936,0.6209731428375176,0.0
391622,744.0,1932680.0,161056.67,9099.67,0.05649980221247589,17.9,35.0,5,0,392559,483582,0.8117733910691465,0.0
159830,0.0,0.0,0.0,16326.7,0.0,19.4,7.0,12,0,128288,330858,0.3877433823573859,0.0
452804,723.0,2150838.0,179236.5,21687.55,0.12099962898182011,16.7,74.0,14,0,630553,802340,0.7858925143953934,0.0
651024,612.0,2661311.0,221775.92,15546.56,0.07010030665186734,11.6,0.0,8,0,171836,219142,0.7841308375391299,0.0
438152,0.0,0.0,0.0,33701.63,0.0,31.7,75.0,14,0,366624,612568,0.5985033498321819,0.0
223388,748.0,1157556.0,96463.0,12829.56,0.13299980303328737,19.6,0.0,11,0,122759,167640,0.7322774994034836,0.0
502018,738.0,1561363.0,130113.58,41506.26,0.31900021504288795,20.7,47.0,16,0,17499,421938,0.04147291782204968,0.0
435644,0.0,0.0,0.0,32991.41,0.0,23.6,39.0,11,0,731690,1313510,0.5570494324367534,0.0
118954,688.0,354863.0,29571.92,3193.71,0.10799806032208933,30.8,0.0,7,0,91105,186054,0.4896696657959517,0.0
120032,7360.0,226176.0,18848.0,2205.14,0.11699596774193548,9.0,0.0,5,0,3648,235224,0.01550862156922763,0.0
111804,740.0,600590.0,50049.17,2392.29,0.04779879466532612,20.5,20.0,6,0,85462,322300,0.2651628917157927,0.0
290136,717.0,806778.0,67231.5,19967.67,0.29699872827469265,23.2,0.0,10,0,265886,797610,0.33335339326237134,0.0
423720,0.0,0.0,0.0,15227.74,0.0,22.6,0.0,13,0,526224,1221088,0.43094682774705834,0.0
387420,725.0,1242790.0,103565.83,16466.92,0.15899954647203618,15.4,79.0,10,0,465215,629288,0.7392720026442583,0.0
111936,0.0,0.0,0.0,14391.17,0.0,15.4,23.0,8,0,433352,602404,0.7193710533130591,0.0
212124,724.0,858762.0,71563.5,18964.28,0.2649993362538165,15.6,0.0,11,0,225359,417494,0.5397897933862522,0.0
346962,640.0,1348430.0,112369.17,15956.58,0.14200140483372797,15.7,0.0,7,0,134197,166892,0.8040948637442178,0.0
40040,732.0,480377.0,40031.42,5123.92,0.12799745799674356,18.9,25.0,5,0,81149,153516,0.5286028817843091,0.0
357566,744.0,1786228.0,148852.33,16373.82,0.11000042794089955,9.0,0.0,6,0,12122,111386,0.10882875765356508,0.0
322476,721.0,1910811.0,159234.25,18311.82,0.1149992542433553,21.4,52.0,11,0,539049,1141052,0.4724140529967083,0.0
222728,7280.0,507813.0,42317.75,7363.45,0.1740038163654731,10.4,0.0,11,1,174952,231506,0.7557125949219459,1.0
179762,7250.0,640414.0,53367.83,4755.13,0.08910105582333028,20.5,0.0,7,0,82403,116776,0.7056501335890937,0.0
99999999,736.0,484785.0,40398.75,12644.69,0.3129970605526161,15.8,0.0,6,0,145293,361812,0.4015704288414978,0.0
492162,7050.0,1012700.0,84391.67,10548.99,0.12500037029721062,10.5,0.0,2,0,44080,135366,0.32563568399745874,0.0
175956,714.0,1000768.0,83397.33,13009.87,0.1559986392849747,31.5,39.0,9,1,122170,263912,0.4629194580011519,1.0
373032,742.0,1421295.0,118441.25,13739.28,0.1160008020854221,28.2,56.0,20,0,316065,1129502,0.27982686174969146,0.0
88000,696.0,722000.0,60166.67,16425.5,0.2729999848753471,8.8,0.0,10,0,111017,479644,0.23145708066816223,0.0
171402,0.0,0.0,0.0,11955.56,0.0,10.7,0.0,25,0,266532,518694,0.5138520977686266,0.0
167420,718.0,1050719.0,87559.92,11557.89,0.1319997779806103,10.6,0.0,15,0,154052,272338,0.5656647254514611,0.0
528792,683.0,1807717.0,150643.08,34346.49,0.22799912216346083,27.8,43.0,22,0,781261,1478136,0.5285447347199446,0.0
99999999,732.0,1389945.0,115828.75,25366.52,0.2190002050440845,36.5,4.0,16,0,632833,1152118,0.5492779385444894,0.0
705232,719.0,3068538.0,255711.5,61115.02,0.23899988854627185,34.5,11.0,13,0,588582,723492,0.8135293824948997,0.0
158026,711.0,552007.0,46000.58,15042.11,0.3269982682827043,33.9,47.0,18,0,77425,166936,0.46380049839459436,0.0
351340,742.0,1592960.0,132746.67,31328.34,0.23600094827237472,16.7,74.0,17,0,871929,1421970,0.6131838224435114,0.0
351186,663.0,1745948.0,145495.67,1891.45,0.013000043231527095,10.2,0.0,5,0,76950,114840,0.6700626959247649,0.0
87736,710.0,795606.0,66300.5,19956.46,0.30100014328700386,26.8,50.0,9,1,257070,471724,0.5449584926779218,1.0
174350,735.0,564642.0,47053.5,10257.72,0.21800121138703815,9.0,0.0,12,0,135223,492404,0.27461799660441427,0.0
498696,722.0,1199736.0,99978.0,21994.97,0.21999809958190802,13.0,0.0,15,0,606252,858154,0.7064606119647523,0.0
177056,714.0,1701146.0,141762.17,27501.74,0.19399914659884226,22.5,0.0,20,0,806645,1585760,0.5086803803854303,0.0
259754,732.0,1121646.0,93470.5,19254.98,0.20600060981807095,20.5,23.0,7,0,231002,277178,0.8334066917287808,0.0
112420,0.0,0.0,0.0,22930.34,0.0,19.8,77.0,15,0,122208,680306,0.17963681049410118,0.0
99999999,711.0,1459884.0,121657.0,23358.22,0.19200062470716853,32.7,0.0,12,0,405042,598202,0.6770990401235703,0.0
300322,737.0,1630371.0,135864.25,20379.59,0.14999965038632312,11.6,0.0,18,0,210653,670076,0.31437180260149594,0.0
337194,722.0,1535656.0,127971.33,40439.22,0.3160021858020855,8.0,0.0,16,0,495197,636394,0.7781295863883066,0.0
230252,741.0,759316.0,63276.33,5979.68,0.09450105592407144,13.5,0.0,9,0,179531,296560,0.6053783382789317,0.0
99999999,725.0,1732743.0,144395.25,22092.44,0.1529997697292674,11.4,0.0,18,0,207461,476630,0.43526634915972556,0.0
518386,695.0,2984672.0,248722.67,54221.63,0.21800035356648428,27.4,0.0,22,0,502512,1140898,0.44045304663519436,0.0
510290,741.0,1312710.0,109392.5,23300.65,0.2130004342162397,17.8,0.0,29,0,371393,1250084,0.29709443525395096,0.0
61490,662.0,81092.0,6757.67,0.0,0.0,11.0,0.0,6,0,0,0,0.0,0.0
392194,699.0,1608901.0,134075.08,23691.1,0.17670024884564678,22.4,0.0,11,0,454290,718608,0.6321805490615189,0.0
244794,747.0,960925.0,80077.08,26185.23,0.3270003102011212,13.9,0.0,19,0,180177,755876,0.2383684625520588,0.0
390698,740.0,674842.0,56236.83,12388.76,0.22029620090606103,16.4,0.0,5,0,258286,434082,0.5950166097649753,0.0
580954,722.0,1091968.0,90997.33,16652.55,0.18300042429816346,16.7,80.0,11,0,514767,1548184,0.33249730006252487,0.0
143594,728.0,467970.0,38997.5,2378.8,0.060998781973203416,22.6,10.0,18,1,39558,289850,0.13647748835604623,1.0
509916,709.0,1149614.0,95801.17,11783.42,0.12299870659199674,34.5,0.0,15,0,525483,1379708,0.38086537151339267,0.0
536316,717.0,1982384.0,165198.67,19823.84,0.119999997578673,16.0,11.0,6,0,359195,416328,0.8627692588535962,0.0
108020,713.0,1865762.0,155480.17,29385.78,0.18900017925115464,17.6,0.0,7,0,117401,204732,0.5734374694722857,0.0
379852,693.0,979013.0,81584.42,5343.75,0.06549963828878112,18.9,0.0,10,0,149644,429946,0.3480530113083969,0.0
755832,0.0,0.0,0.0,38680.96,0.0,18.0,0.0,23,0,878446,1284294,0.683991360233716,0.0
55770,0.0,0.0,0.0,2158.78,0.0,9.6,42.0,2,0,75259,136136,0.5528221778221778,0.0
219472,730.0,1175169.0,97930.75,10380.84,0.106001843139157,16.2,31.0,13,1,221977,384186,0.5777852394413123,1.0
239404,0.0,0.0,0.0,7479.54,0.0,16.4,0.0,6,0,95342,477884,0.1995086673753463,0.0
356532,0.0,0.0,0.0,23214.39,0.0,23.5,0.0,6,0,305482,690844,0.44218665863784007,0.0
584320,722.0,1775588.0,147965.67,25301.92,0.17099858365795254,17.2,0.0,17,1,85044,600424,0.14163990779848906,1.0
327206,717.0,2260620.0,188385.0,33155.76,0.17600000000000002,12.0,36.0,23,0,278901,645876,0.4318181818181818,0.0
122716,744.0,732260.0,61021.67,9702.35,0.15899843449056705,16.0,27.0,9,0,80845,205282,0.3938241053769936,0.0
210628,694.0,701100.0,58425.0,11159.27,0.19100162601626017,14.0,29.0,10,0,102904,236896,0.4343847089017966,0.0
110924,744.0,698250.0,58187.5,12684.97,0.21800163265306122,11.5,63.0,9,0,70737,286374,0.24700915585912128,0.0
149512,706.0,635968.0,52997.33,2909.66,0.054902011101313965,15.6,0.0,5,0,43890,113916,0.38528389339513325,0.0
549516,0.0,0.0,0.0,61789.33,0.0,33.0,26.0,7,0,423016,560428,0.7548088246839916,0.0
669768,0.0,0.0,0.0,48845.58,0.0,20.1,31.0,22,1,578854,836792,0.6917537452556908,0.0
521884,0.0,0.0,0.0,23687.3,0.0,15.3,0.0,16,0,833169,1985038,0.4197244586753503,0.0
99999999,711.0,773604.0,64467.0,10572.74,0.16400235779546124,17.0,0.0,8,0,377834,653950,0.5777720009175014,0.0
439428,689.0,1916720.0,159726.67,29389.58,0.1839992031387119,20.3,0.0,23,0,403788,770264,0.5242202673369131,0.0
577786,706.0,1248718.0,104059.83,20707.72,0.1989982109330757,12.7,0.0,9,0,301834,708928,0.42576114922813035,0.0
99999999,680.0,655367.0,54613.92,4183.42,0.07659988515748366,10.8,0.0,5,0,124507,269962,0.46120194694068056,0.0
99999999,722.0,728555.0,60712.92,5585.62,0.09200051652926593,13.1,70.0,7,0,207879,301268,0.6900135427592708,0.0
161282,747.0,2451323.0,204276.92,34052.94,0.16669988954209805,17.5,23.0,10,0,1421846,4885276,0.29104722025940805,0.0
328196,0.0,0.0,0.0,19289.18,0.0,26.0,19.0,15,0,338751,1010944,0.3350838424284629,0.0
420816,742.0,1863710.0,155309.17,39137.91,0.25199999459143335,11.8,0.0,14,0,338960,824516,0.41110178577492734,0.0
772926,723.0,2918039.0,243169.92,23660.51,0.09730031576273906,16.3,0.0,9,0,599659,982102,0.6105872913404107,0.0
42922,735.0,1412935.0,117744.58,23442.77,0.1990985062751933,17.0,0.0,4,0,167162,201850,0.8281496160515234,0.0
99999999,745.0,459876.0,38323.0,5556.93,0.14500247892910265,30.6,46.0,7,1,150537,261712,0.5752009842880724,1.0
290642,0.0,0.0,0.0,11884.5,0.0,17.2,0.0,12,0,242573,290774,0.8342320840240186,0.0
780318,648.0,7677501.0,639791.75,62827.49,0.09819990645393599,21.4,18.0,14,0,1016443,1627846,0.6244098028929026,0.0
450560,717.0,1945600.0,162133.33,11381.76,0.07020000144325661,14.3,61.0,8,0,239324,358028,0.6684505122504385,0.0
222904,714.0,770032.0,64169.33,7892.79,0.12299941420613243,15.2,0.0,11,0,127965,447634,0.2858697060544999,0.0
99999999,698.0,834480.0,69540.0,466.07,0.006702185792349727,14.9,70.0,3,0,12825,32230,0.3979211914365498,0.0
617606,745.0,2914562.0,242880.17,67034.85,0.2759996833006169,14.5,0.0,16,0,4091042,8153200,0.501771329048717,0.0
382910,734.0,788272.0,65689.33,13400.51,0.20399827491009576,13.7,80.0,12,0,165623,729146,0.2271465522679957,0.0
400312,0.0,0.0,0.0,17982.74,0.0,25.7,9.0,11,0,684551,949278,0.7211280573235659,0.0
99999999,734.0,1491310.0,124275.83,29702.13,0.23900166267246012,13.6,35.0,25,0,524286,1218998,0.43009586562078034,0.0
48730,708.0,937327.0,78110.58,13200.63,0.1689992572068982,10.0,0.0,7,0,0,0,0.0,0.0
99572,711.0,382166.0,31847.17,7579.67,0.2380013671544442,9.7,0.0,6,0,66918,84040,0.796263683960019,0.0
99999999,736.0,732260.0,61021.67,6346.19,0.10399895643629549,19.6,70.0,4,0,94069,113102,0.8317182720022634,0.0
471020,734.0,1229813.0,102484.42,19062.13,0.1860002720413503,12.1,31.0,11,1,309510,444664,0.6960536494971484,1.0
321882,723.0,1418312.0,118192.67,36284.87,0.306997633609597,28.8,0.0,18,0,757321,1889844,0.40073201809249864,0.0
262988,707.0,946390.0,78865.83,20899.43,0.26499981043754944,14.0,59.0,11,0,111530,208274,0.5354965094058788,0.0
180378,0.0,0.0,0.0,17243.45,0.0,24.8,11.0,10,1,139327,270688,0.5147143574890649,0.0
478038,691.0,1398514.0,116542.83,30068.07,0.2580001704094538,20.9,63.0,17,0,454727,653246,0.6961037648910211,0.0
